更新时间,#genre#
湖南卫视,http://222.134.245.16:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=5bb8ab9294311f37faa3cdafb812e7239938f092b043159793626f7da52f6d93f4405a7674b273f3c7fa8d727fe739592096467fdead662c2b86ead7f5f30b097195cdba6fbe0b0f48b1b06a83
天道,https://lunbo.freetv.top/yy/1382735574
CCTV8,http://www.douzhicloud.site:35455/gaoma/cctv8.m3u8
海南卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000004796877.m3u8
CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=a22c8c1a84a2c3f115ccea3f065ca5c445f91c5a490bbcf95da122d1901c7d7680bf8ec25837bd7f8f36b45bbb9e635f72eee01b6b5605fb31077b5adfbc8604e6111e294f2b08707a1ad595d7
云南音乐广播 FM97[0*0],http://ls.qingting.fm/live/1929.m3u8
广西卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003887394.m3u8
CCTV7,http://222.134.245.16:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870758.m3u8
云南卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003887453.m3u8
黑龙江卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003873470.m3u8
精品体育,http://111.43.126.240:9003/hls/89/index.m3u8
CCTV13,http://www.douzhicloud.site:35455/bptv/10000100000000050000000004796248.m3u8
东方卫视,http://111.14.181.15:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
康熙微服私访记,https://lunbo.freetv.top/yy/1352811698
CCTV1,http://www.douzhicloud.site:35455/gaoma/cctv1.m3u8
CCTV11,http://111.14.181.15:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003887452.m3u8
陕西卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003887404.m3u8
CCTV6,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870749.m3u8
广东卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003873459.m3u8
湖南卫视,http://27.185.1.27:8092/hls/36/index.m3u8
安徽卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003873469.m3u8
深圳卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003873474.m3u8
山东卫视,http://27.185.1.27:8092/hls/27/index.m3u8
江西卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000004796511.m3u8
CCTV5,http://www.douzhicloud.site:35455/gaoma/cctv5.m3u8
CCTV5+,http://www.douzhicloud.site:35455/gaoma/cctv5p.m3u8
CCTV5+,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870759.m3u8
CCTV7,http://www.douzhicloud.site:35455/gaoma/cctv7.m3u8
西藏卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003887434.m3u8
宁夏卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003887433.m3u8
山东体育,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8?key=tvbox6_com&playlive=1&authid=0
解说_阿翔说电影,http://cfss.cc/cdn/hy/16868935.flv
河南卫视,http://27.185.1.27:8092/hls/28/index.m3u8
平凡岁月,https://live.metshop.top/yy/1382745117
解说_嫦娥撩电影,http://cfss.cc/cdn/hy/18201106.flv
CCTV7,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870750.m3u8
江苏卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003873461.m3u8
解说_鱼丸电影,https://live.metshop.top/huya/16615910
伪装者,https://www.goodiptv.club/yy/1354936244
CCTV8,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870838.m3u8
CCTV16,http://www.douzhicloud.site:35455/bptv/10000100000000050000000004972604.m3u8
东南卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003873473.m3u8
CCTV1,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003864351.m3u8
CCTV8,http://111.14.181.15:9901/tsfile/live/0008_1.m3u8
CCTV10,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870753.m3u8
CCTV2,http://www.douzhicloud.site:35455/gaoma/cctv2.m3u8
CCTV4,http://123.182.247.236:8092/hls/4/index.m3u8
济公游记,https://lunbo.freetv.top/yy/1355265814
山西卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003887413.m3u8
解说_俗哥看电影,http://cfss.cc/cdn/hy/15452736.flv
吉林卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000004972569.m3u8
重庆卫视,http://27.185.1.27:8092/hls/26/index.m3u8
狂飙,https://www.goodiptv.club/yy/14072363
CCTV12,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870755.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
NHK総合,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS291&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
解说_续哥说电影,http://cfss.cc/cdn/hy/24396472.flv
河北卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003887382.m3u8
解说_默爷侃电影,http://cfss.cc/cdn/hy/17204307.flv
解说_恐怖电影解说,http://cfss.cc/cdn/hy/16741179.flv
解说_冷君说电影,http://cfss.cc/cdn/hy/16739452.flv
黑龙江卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=N4bOtZ&tk=FgM0vQMejxvG
经典动漫,https://www.goodiptv.club/yy/22777075
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
金鹰纪实,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/JYJSMPP360.m3u8
RTHK35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
解说_乌贼说电影,http://cfss.cc/cdn/hy/16604522.flv
勤时铭悦,http://zzy789.xyz/douyu1.php?id=8790357
解说_顾久撩电影,http://cfss.cc/cdn/hy/16422212.flv
鹿鼎记-高清全集,https://live.metshop.top/yy/1382704650
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
封神英雄,https://fmbox.cc/huya.php?id=30080246
解说_疯狂解说家,http://cfss.cc/cdn/hy/18366196.flv
咪视通-35,http://www.douzhicloud.site:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
夏洛特烦恼,https://www.goodiptv.club/yy/1354936201
CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=0f1a623dca6f658303aaa4999b3ace15c780e46aa170dd3d91f0e82333ce6046e6bab6fa6948fba878c2b6e0cf9d1f04d09cc1ebaed71350ec282ef8595200813c491a3e23da08b3242755d891
解说_老皮讲电影,http://cfss.cc/cdn/hy/16968572.flv
解说_刘老师说电影,http://cfss.cc/cdn/hy/20289754.flv
鹿鼎记,https://live.metshop.top/yy/28265277
纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv
MJ小林大人嗷,http://zzy789.xyz/douyu1.php?id=9204381
CCTV8,https://www.freetv.top/migu/624878356.m3u8?migutoken=77954cedc9129b5a32fc5051e38d53f2a899c7ac8a3816f202e171a39033d50f1e215095f4684658c35d35acfba5b76b4dfc1a9a6a0ec9fa3c481dee98b5d3f1cb4420d2aa955486a1f38d735e
解说_小冉看电影,http://cfss.cc/cdn/hy/17341907.flv
满汉女神Yangqi,http://zzy789.xyz/douyu1.php?id=9650246
独立鱼电影,http://zzy789.xyz/douyu1.php?id=2413555
影视梗大叔,http://zzy789.xyz/douyu1.php?id=9480648
奥雷卡尔克斯,http://zzy789.xyz/douyu1.php?id=1224356
孙毛毛Suny,http://zzy789.xyz/douyu1.php?id=9424103
佛曰影视,http://zzy789.xyz/douyu1.php?id=9671758
CCTV7,http://111.14.181.15:9901/tsfile/live/0007_1.m3u8
怪味爆米花电影,http://zzy789.xyz/douyu1.php?id=9422144
钟馗传说,https://live.metshop.top/yy/1382736839
小小鹿老师,http://zzy789.xyz/douyu1.php?id=9442889
解说_老炮说电影,http://cfss.cc/cdn/hy/15454716.flv
舌尖上的中国第1季,https://live.metshop.top/yy/1354930952
粤男有话儿,http://zzy789.xyz/douyu1.php?id=8764282
周星驰,https://live.metshop.top/yy/1382736808
哈利波特全集,https://live.metshop.top/yy/1382745105
关云猖,http://zzy789.xyz/douyu1.php?id=8820996
快看张不止,http://zzy789.xyz/douyu1.php?id=8413226
真香动漫解说,http://zzy789.xyz/douyu1.php?id=9391292
鬼兄奇谈,http://zzy789.xyz/douyu1.php?id=8722254
KyoKyo不是QQ,http://zzy789.xyz/douyu1.php?id=4732337
马小跳在这儿,http://zzy789.xyz/douyu1.php?id=9722147
雍正王朝,https://live.metshop.top/yy/23206872
28岁电影,http://zzy789.xyz/douyu1.php?id=8884164
彼岸零可星球,http://zzy789.xyz/douyu1.php?id=40471
绘说篮球C,http://zzy789.xyz/douyu1.php?id=9401305
网神影厅,http://zzy789.xyz/douyu1.php?id=508118
天龙八部,https://live.metshop.top/yy/1382749944
动画魂,http://zzy789.xyz/douyu1.php?id=9393242
魔术师丶西索,http://zzy789.xyz/douyu1.php?id=6610883
励志少年派,http://zzy789.xyz/douyu1.php?id=8700367
TUOK肖恩,http://zzy789.xyz/douyu1.php?id=9392433
mad叶月Mashiro灬,http://zzy789.xyz/douyu1.php?id=9192932
小爱看大片,http://zzy789.xyz/douyu1.php?id=9312805
屁屁鸭家族LOVE,http://zzy789.xyz/douyu1.php?id=9461930
胆子不小的郑吉祥,http://zzy789.xyz/douyu1.php?id=9171887
到远方旅行,http://zzy789.xyz/douyu1.php?id=9614588
人类早期驯服,http://zzy789.xyz/douyu1.php?id=8892864
胖段段fre,http://zzy789.xyz/douyu1.php?id=9662856
绿阿掌,http://zzy789.xyz/douyu1.php?id=2365
搞笑动漫大本营,http://zzy789.xyz/douyu1.php?id=9650181
可乐撩电影,http://zzy789.xyz/douyu1.php?id=9371552
小红在农村,http://zzy789.xyz/douyu1.php?id=1492444
𬙊缘老给给,http://zzy789.xyz/douyu1.php?id=9543413
书岳钓鱼,http://zzy789.xyz/douyu1.php?id=10100206
灯泡兄弟影游谈,http://zzy789.xyz/douyu1.php?id=1690081
天龙八部蓝光,https://live.metshop.top/yy/1355652820
牛叔说电影二,http://zzy789.xyz/douyu1.php?id=10010651
我叫萌迪迪V,http://zzy789.xyz/douyu1.php?id=5354705
程情写意,http://zzy789.xyz/douyu1.php?id=9191358
MordonFreeman是谁,http://zzy789.xyz/douyu1.php?id=9524579
大汁猪,http://zzy789.xyz/douyu1.php?id=9191071
LCPD拉登,http://zzy789.xyz/douyu1.php?id=9503015
看电影了没V,http://zzy789.xyz/douyu1.php?id=9562616
史君观影,http://zzy789.xyz/douyu1.php?id=9644669
八幡老师1,http://zzy789.xyz/douyu1.php?id=9272043
乐儿丶Ler,http://zzy789.xyz/douyu1.php?id=8221699
妈见打ovo,http://zzy789.xyz/douyu1.php?id=9413151
光影故事汇,http://zzy789.xyz/douyu1.php?id=9541423
大坑侦探社,http://zzy789.xyz/douyu1.php?id=9440339
会火娱乐,http://zzy789.xyz/douyu1.php?id=9442836
小乔讲电影,http://zzy789.xyz/douyu1.php?id=8413908
君笑坊,http://zzy789.xyz/douyu1.php?id=9444093
繁星之所在,http://zzy789.xyz/douyu1.php?id=6033135
王德发的导演小阿伟,http://zzy789.xyz/douyu1.php?id=9430799
管哥视频,http://zzy789.xyz/douyu1.php?id=10181584
火柴人HyunsDojo,http://zzy789.xyz/douyu1.php?id=9430394
广东体育,http://push-rtmp-hs-spe-f5.douyincdn.com/live/5f8b6c18643188e8a1ae8aab6811c7b9.flv
怡宝妹妹丶,http://zzy789.xyz/douyu1.php?id=434971
鯋鱼辰辰,http://zzy789.xyz/douyu1.php?id=7623292
我的超能力女友,http://zzy789.xyz/douyu1.php?id=9501159
天堂电影1895,http://zzy789.xyz/douyu1.php?id=9573592
之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?
PhantomStrider,http://zzy789.xyz/douyu1.php?id=9683911
解说_阿钙扒瞎,http://cfss.cc/cdn/hy/15978172.flv
倚天屠龙记,https://live.metshop.top/yy/1382818085
夜与白鲸V,http://zzy789.xyz/douyu1.php?id=9734515
神之传说sh,http://zzy789.xyz/douyu1.php?id=9370168
疯狂尛潴潴,http://zzy789.xyz/douyu1.php?id=4290711
我叫孙火旺,http://zzy789.xyz/douyu1.php?id=9770949
好像视说故事,http://zzy789.xyz/douyu1.php?id=8891883
一条闲木鱼,http://zzy789.xyz/douyu1.php?id=10102281
高能恐怖片段君,http://zzy789.xyz/douyu1.php?id=10401475
瑟克斯潘克斯,http://zzy789.xyz/douyu1.php?id=9370434
纪录片之家字幕组,http://zzy789.xyz/douyu1.php?id=8834003
咪视通-36,http://13937899.xyz:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
俄罗斯女孩安娜,http://zzy789.xyz/douyu1.php?id=9314604
神奇的大智,http://zzy789.xyz/douyu1.php?id=9650047
83射雕英雄传,https://live.metshop.top/yy/1354210357
陈情令,https://live.metshop.top/yy/1382745121
小手枪Newhandgun,http://zzy789.xyz/douyu1.php?id=8943060
深圳卫视,http://183.237.95.108:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0
王子和史蒂文,http://zzy789.xyz/douyu1.php?id=9583975
渔民老海,http://zzy789.xyz/douyu1.php?id=9272327
粽子酱v,http://zzy789.xyz/douyu1.php?id=9390685
羽羊朩夂一,http://zzy789.xyz/douyu1.php?id=9533226
夙瑶瑾,http://zzy789.xyz/douyu1.php?id=9450568
神雕侠侣,https://live.metshop.top/yy/1351762426
德井鱼,http://zzy789.xyz/douyu1.php?id=9184833
天龙八部,https://lunbo.freetv.top/yy/1351814644
拳叔二次元,http://zzy789.xyz/douyu1.php?id=9484105
牛奶味的梦猪猪,http://zzy789.xyz/douyu1.php?id=5261342
快哥说老片,http://zzy789.xyz/douyu1.php?id=10411518
穆杉车话,http://zzy789.xyz/douyu1.php?id=9602107
雪中悍刀行,https://www.goodiptv.club/yy/1382660835
盗慕笔记鬼灯,https://live.metshop.top/yy/1382765507
撩电影8,http://zzy789.xyz/douyu1.php?id=9351043
一束光开始,http://zzy789.xyz/douyu1.php?id=8662684
高攀了这人间1,http://zzy789.xyz/douyu1.php?id=9651506
咪视通-10,http://13937899.xyz:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=49c8041461997c7a97dbcc3c7fd11b4f&txTime=18d00acf487
大胡子魏,http://zzy789.xyz/douyu1.php?id=8792763
小林家的旗女仆,http://zzy789.xyz/douyu1.php?id=9211287
咪视通-37,http://www.douzhicloud.site:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
东方卫视,https://smart.pendy.dpdns.org/Smart.php?id=dongfangweishi_twn
戴萌兔,http://zzy789.xyz/douyu1.php?id=9522315
倚天屠龙记(苏有朋),https://live.metshop.top/yy/1354755003
9iota,http://zzy789.xyz/douyu1.php?id=8881729
知否知否应是绿肥红瘦,https://live.metshop.top/yy/21881901
CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=70f89f57af3b961c4266d3657e4e2bed7511bb081c6f118dec56c9cb101146db53ddfdbba9b52724c71e79f51bfe5806d61d41f8429293537387c552fed0c21e259ae489a2a54a8accda0abf71
仙剑奇侠传,https://live.metshop.top/yy/1382749903
电影_罪犯,https://fmbox.cc/huya.php?id=11352962
久了旧知,http://zzy789.xyz/douyu1.php?id=310926
律子桑,http://zzy789.xyz/douyu1.php?id=9371308
咪视通-37,http://13937899.xyz:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
碎片记,http://zzy789.xyz/douyu1.php?id=9412981
米尼影院,http://zzy789.xyz/douyu1.php?id=7642724
解说_鹿哥电影,http://cfss.cc/cdn/hy/24396360.flv
懒猫是只喵,http://zzy789.xyz/douyu1.php?id=260322
伊太刀刀,http://zzy789.xyz/douyu1.php?id=747764
弹吉他的Miumiu,http://zzy789.xyz/douyu1.php?id=4564166
雪中悍刀行,https://live.metshop.top/yy/1354943110
Fatal飞雪,http://zzy789.xyz/douyu1.php?id=8813596
马老师是马也Sama,http://zzy789.xyz/douyu1.php?id=8821892
咪视通-5,http://www.douzhicloud.site:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
秦看番,http://zzy789.xyz/douyu1.php?id=9542832
fans圈娱乐,http://zzy789.xyz/douyu1.php?id=9630581
一把钢刀镇斗虞,http://zzy789.xyz/douyu1.php?id=7356023
游钓黑坑一疯子,http://zzy789.xyz/douyu1.php?id=10103411
当幽兰剑遇上链子刀,http://zzy789.xyz/douyu1.php?id=6027991
篮球人物,http://zzy789.xyz/douyu1.php?id=8434598
挖沟连彭沟长,http://zzy789.xyz/douyu1.php?id=8413092
粤知一二,http://zzy789.xyz/douyu1.php?id=2940299
长治公共,http://live.njgdmm.com/changzhi/cztv2.m3u8
SAO东西又再说SAO话,http://zzy789.xyz/douyu1.php?id=8833450
丶最紧要好玩,http://zzy789.xyz/douyu1.php?id=6361974
小林家的意大利炮,http://zzy789.xyz/douyu1.php?id=9501444
上海滩,https://live.metshop.top/yy/1382745184
爱好恐怖片的美男子,http://zzy789.xyz/douyu1.php?id=9280384
重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8
老人家小熊猫君,http://zzy789.xyz/douyu1.php?id=753342
画渣花小烙,http://zzy789.xyz/douyu1.php?id=9072066
忆暄Ethan,http://zzy789.xyz/douyu1.php?id=9570042
白鱼Sakana,http://zzy789.xyz/douyu1.php?id=9611771
漫威君,http://zzy789.xyz/douyu1.php?id=1713615
yaoyao说,http://zzy789.xyz/douyu1.php?id=884073
神羊说电影,http://zzy789.xyz/douyu1.php?id=9443552
睛彩竞技,http://3501776.xyz:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
探秘者大正,http://zzy789.xyz/douyu1.php?id=9330485
政宗君de情敌,http://zzy789.xyz/douyu1.php?id=9624330
婧公子,http://zzy789.xyz/douyu1.php?id=9464182
侃片黑菠萝,http://zzy789.xyz/douyu1.php?id=5803764
雪中悍刀行,https://live.metshop.top/yy/1382660835
CCTV4,http://www.douzhicloud.site:35455/gaoma/cctv4.m3u8
尉迟杰影评,http://zzy789.xyz/douyu1.php?id=8850682
师落,http://zzy789.xyz/douyu1.php?id=6911044
咆哮丶土拨鼠,http://zzy789.xyz/douyu1.php?id=9564230
学徒郭昱麟,http://zzy789.xyz/douyu1.php?id=8871095
河南卫视,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003887270.m3u8
3秒爱上学习V,http://zzy789.xyz/douyu1.php?id=9541736
电影_功夫片,http://cfss.cc/cdn/hy/11352941.flv
金鹰卡通,http://69.165.67.56/yangjuan.php?id=jykt@1300000
咪视通-27,http://www.douzhicloud.site:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪视通-9,http://www.douzhicloud.site:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
疯狂小潴潴,http://zzy789.xyz/douyu1.php?id=5522351
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
77说电影,http://zzy789.xyz/douyu1.php?id=9444320
JG影视解说,http://zzy789.xyz/douyu1.php?id=9391277
篮球之家老李,http://zzy789.xyz/douyu1.php?id=9170147
斗鱼电影HD5,http://epg.112114.xyz/douyu/263824
CCTV4,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870747.m3u8
咪视通-27,http://xiaoya.crccxw.top:35455/itv/3000000010000003915.m3u8
NHK Kishou Saigai (360p) [Not 24/7],https://newssimul-stream.nhk.jp/hls/live/2010561/nhknewssimul/master.m3u8
来自星星的你,https://www.goodiptv.club/yy/1354930976
咪视通-12,http://3501776.xyz:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive
射雕英雄传,https://lunbo.freetv.top/yy/1354210357
Starshine刹那,http://zzy789.xyz/douyu1.php?id=9191006
老鱼说剧,http://zzy789.xyz/douyu1.php?id=9994377
舌尖上的中国第2季,https://www.goodiptv.club/yy/1354930943
上虞综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed?
放羊的星星,https://live.metshop.top/yy/1355260662
舌尖上的中国第2季,https://live.metshop.top/yy/1354930943
Gaki no Tsukai (English Subs) (720p),https://hamada.gaki-no-tsukai.stream/hls/test.m3u8
宁夏卫视,http://dsk.cc/php/xxtv.php?id=nxws
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
恨铁,http://zzy789.xyz/douyu1.php?id=6369954
CCTV7,http://1b6467f415.iok.la:9931/tsfile/live/1027_1.m3u8
重庆卫视,http://p.ytelc.com/videojs.php?id=https://sjlivecdn9.cbg.cn/202506300100/app_2/_definst_/ls_2.stream/chunklist.m3u8
王俊凯的资源组,http://zzy789.xyz/douyu1.php?id=8862216
聚聚聚一个月,http://zzy789.xyz/douyu1.php?id=4105989
开化公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed?
哈利波特全集,https://www.goodiptv.club/yy/1382745105
战狼,https://live.metshop.top/yy/1354784966
NHK G (Tokyo) (540p) [Not 24/7],https://nhk4.mov3.co/hls/nhk.m3u8
倚天屠龙记,https://live.metshop.top/yy/33300793
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed?
竹叶的熊猫,http://zzy789.xyz/douyu1.php?id=3870925
咪视通-10,http://www.douzhicloud.site:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?
Discovery,http://ott.watch/stream/E9LDH2ZCN7/177.m3u8
懂懂1234,http://zzy789.xyz/douyu1.php?id=8729614
舌尖上的中国第1季,https://www.goodiptv.club/yy/1354930952
重庆卫视,http://p.ytelc.com/videojs.php?id=https://sjlivecdn9.cbg.cn/202506150002/app_2/_definst_/ls_2.stream/chunklist.m3u8
单纯的顺才少爷,http://zzy789.xyz/douyu1.php?id=10084875
陆贞传奇,https://fmbox.cc/huya.php?id=29982670
Fuji TV (540p),https://fujitv4.mov3.co/hls/fujitv.m3u8
睛彩篮球,http://www.douzhicloud.site:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪视通-8,http://www.douzhicloud.site:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
平湖民生,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed?
YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?
绍兴新闻,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed?
大时代,https://live.metshop.top/yy/1354930891
安家,https://live.metshop.top/yy/12086226
一颗糖糖canddy,http://zzy789.xyz/douyu1.php?id=9192852
一样二职,http://zzy789.xyz/douyu1.php?id=11827530
西部刑侦,http://fmbox.cc/huya.php?id=11601972
动物启示录,http://zzy789.xyz/douyu1.php?id=9443129
天龙八部（国语版）,https://live.metshop.top/yy/1382736855
香港开电视,http://livetv.dnsfor.me/channel.9.m3u8
经典喜剧,http://fmbox.cc/huya.php?id=11352894
咪视通-32,http://www.douzhicloud.site:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
法证先锋,https://live.metshop.top/yy/1354930965
咪视通-38,http://www.douzhicloud.site:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
吃草莓的果子狸V,http://zzy789.xyz/douyu1.php?id=9382395
父母爱情,https://www.goodiptv.club/yy/1382746276
父母爱情,https://www.goodiptv.club/yy/1354926650
老邪说电影,http://zzy789.xyz/douyu1.php?id=9222870
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?
平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?
鹿鼎记,https://lunbo.freetv.top/yy/28265277
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?
Nippon TV (540p) [Not 24/7],https://ntv4.mov3.co/hls/ntv.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?
东方卫视,https://epg.pw/stream/ca2f2aece144ab46ee64c76f769fa36ab38326fd216dd3d9e980bf055524466f.ctv
天道,https://live.metshop.top/yy/1382735574
上虞文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed?
飞碟说官方,http://zzy789.xyz/douyu1.php?id=1449125
CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv1
农氏野钓,http://zzy789.xyz/douyu1.php?id=10103361
老段带你钓青鱼,http://zzy789.xyz/douyu1.php?id=10105639
天津卫视,http://dsk.cc/php/xxtv.php?id=tjws
文西与阿漆,http://zzy789.xyz/douyu1.php?id=8737695
江苏卫视,https://smart.pendy.dpdns.org/Smart.php?id=jiangsu_twn
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?
竹内亮导演,http://zzy789.xyz/douyu1.php?id=8933612
河南卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.254:1300?
咪视通-8,http://3501776.xyz:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
当燕双鹰遇见李元芳,http://zzy789.xyz/douyu1.php?id=3439096
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
我砸晕了牛顿奥,http://zzy789.xyz/douyu1.php?id=1218414
嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed?
竹内亮导演,http://lxajh.top/tv/douyu.php?id=8933612
科学放映室,http://zzy789.xyz/douyu1.php?id=9439712
不思异剧场,http://zzy789.xyz/douyu1.php?id=9297412
卡酷少儿,http://dsk.cc/bjtv/btime.php?id=bjkk
云和新闻,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?
咪视通-31,http://www.douzhicloud.site:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
刘老师说电影,http://zzy789.xyz/douyu1.php?id=8317926
Discovery,http://ott.watch/stream/E9LDH2ZCN7/146.m3u8
咪视通-28,http://3501776.xyz:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
文侠灬杨杨,http://zzy789.xyz/douyu1.php?id=10317257
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
傲娇的超级赛亚人,http://zzy789.xyz/douyu1.php?id=4373285
小片片说大片,http://zzy789.xyz/douyu1.php?id=4258555
绍兴文化,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed?
雪中悍刀行,https://www.goodiptv.club/yy/1354943110
浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?
火龙果讲电影本人,http://zzy789.xyz/douyu1.php?id=2039501
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
金装四大才子,https://live.metshop.top/yy/1354926600
爱玩客iVankr,http://zzy789.xyz/douyu1.php?id=317409
余杭新闻,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed?
牛叔说电影,http://zzy789.xyz/douyu1.php?id=2758565
小片片说大片二,http://zzy789.xyz/douyu1.php?id=10011547
侃片大师兄,http://zzy789.xyz/douyu1.php?id=9338839
